threshold,max assoc,n assocs,accuracy,round,n_clusts
0.35000000000000003,116.0,20635.0,0.6438746438746439,15.0,4
0.4,98.0,18367.0,0.6438746438746439,15.0,4
0.45,85.0,16225.0,0.6438746438746439,15.0,4
0.5,77.0,14231.0,0.6438746438746439,15.0,4
0.55,74.0,12585.0,0.6438746438746439,15.0,6
0.6000000000000001,69.0,10923.0,0.6467236467236467,15.0,17
0.6500000000000001,67.0,9549.0,0.4301994301994302,15.0,35
0.7000000000000001,66.0,8203.0,0.5356125356125356,15.0,54
0.7500000000000001,60.0,6629.0,0.5042735042735043,15.0,73
0.8,50.0,4949.0,0.28205128205128205,15.0,97
0.8500000000000001,42.0,3557.0,-1.0,15.0,115
0.9000000000000001,33.0,2179.0,-1.0,15.0,151
0.9500000000000001,18.0,1079.0,-1.0,15.0,227
1.0,5.0,417.0,-1.0,15.0,330
0.0,289.0,67765.0,0.6438746438746439,16.0,2
0.05,203.0,50105.0,0.6438746438746439,16.0,2
0.1,176.0,39509.0,0.6438746438746439,16.0,2
0.15000000000000002,163.0,33011.0,0.6438746438746439,16.0,2
0.2,159.0,28661.0,0.6438746438746439,16.0,2
0.25,136.0,25477.0,0.6438746438746439,16.0,2
0.3,121.0,22851.0,0.6438746438746439,16.0,2
0.35000000000000003,111.0,20323.0,0.6438746438746439,16.0,2
0.4,103.0,18213.0,0.6438746438746439,16.0,2
0.45,96.0,15887.0,0.6438746438746439,16.0,2
0.5,78.0,13827.0,0.6438746438746439,16.0,3
0.55,75.0,11889.0,0.6438746438746439,16.0,9
0.6000000000000001,71.0,10473.0,0.5384615384615384,16.0,20
0.6500000000000001,68.0,9017.0,0.698005698005698,16.0,41
0.7000000000000001,65.0,7741.0,0.5299145299145299,16.0,56
0.7500000000000001,59.0,6269.0,0.4985754985754986,16.0,76
0.8,53.0,4951.0,0.46438746438746437,16.0,97
0.8500000000000001,46.0,3539.0,-1.0,16.0,122
0.9000000000000001,36.0,2311.0,-1.0,16.0,164
0.9500000000000001,27.0,1285.0,-1.0,16.0,223
1.0,4.0,415.0,-1.0,16.0,328
0.0,281.0,66833.0,0.6438746438746439,17.0,4
0.05,186.0,46859.0,0.6438746438746439,17.0,4
0.1,168.0,36379.0,0.6438746438746439,17.0,4
0.15000000000000002,162.0,30979.0,0.6438746438746439,17.0,4
0.2,145.0,27463.0,0.6438746438746439,17.0,4
0.25,134.0,24789.0,0.6438746438746439,17.0,4
0.3,129.0,22633.0,0.6438746438746439,17.0,4
0.35000000000000003,113.0,20319.0,0.6438746438746439,17.0,4
0.4,103.0,18219.0,0.6438746438746439,17.0,4
0.45,86.0,16065.0,0.6438746438746439,17.0,4
0.5,76.0,14067.0,0.6438746438746439,17.0,4
0.55,73.0,12463.0,0.6467236467236467,17.0,8
0.6000000000000001,68.0,10917.0,0.6467236467236467,17.0,15
0.6500000000000001,67.0,9397.0,0.7977207977207977,17.0,35
0.7000000000000001,63.0,7779.0,0.5384615384615384,17.0,53
0.7500000000000001,56.0,6081.0,0.4672364672364672,17.0,70
0.8,45.0,4409.0,0.41595441595441596,17.0,91
0.8500000000000001,35.0,3063.0,-1.0,17.0,119
0.9000000000000001,24.0,1823.0,-1.0,17.0,161
0.9500000000000001,14.0,959.0,-1.0,17.0,235
1.0,7.0,417.0,-1.0,17.0,335
0.0,294.0,64823.0,0.6438746438746439,18.0,2
0.05,191.0,46787.0,0.6438746438746439,18.0,2
0.1,169.0,34959.0,0.6438746438746439,18.0,2
0.15000000000000002,153.0,29741.0,0.6438746438746439,18.0,2
0.2,138.0,26427.0,0.6438746438746439,18.0,2
0.25,126.0,24037.0,0.6438746438746439,18.0,2
0.3,117.0,21699.0,0.6438746438746439,18.0,2
0.35000000000000003,104.0,19441.0,0.6438746438746439,18.0,2
0.4,93.0,17129.0,0.6438746438746439,18.0,2
0.45,80.0,15041.0,0.6438746438746439,18.0,2
0.5,74.0,13217.0,0.6467236467236467,18.0,5
0.55,70.0,11903.0,0.6495726495726496,18.0,17
0.6000000000000001,67.0,10349.0,0.6495726495726496,18.0,24
0.6500000000000001,66.0,8857.0,0.42735042735042733,18.0,35
0.7000000000000001,62.0,7419.0,0.5327635327635327,18.0,56
0.7500000000000001,58.0,6045.0,0.50997150997151,18.0,74
0.8,50.0,4555.0,0.41595441595441596,18.0,97
0.8500000000000001,41.0,3269.0,-1.0,18.0,120
0.9000000000000001,32.0,2049.0,-1.0,18.0,161
0.9500000000000001,17.0,949.0,-1.0,18.0,240
1.0,7.0,439.0,-1.0,18.0,332
0.0,293.0,68335.0,0.6438746438746439,19.0,2
0.05,205.0,50969.0,0.6438746438746439,19.0,2
0.1,170.0,38233.0,0.6438746438746439,19.0,2
0.15000000000000002,159.0,31921.0,0.6438746438746439,19.0,2
0.2,143.0,28237.0,0.6438746438746439,19.0,2
0.25,135.0,25369.0,0.6438746438746439,19.0,2
0.3,123.0,22881.0,0.6438746438746439,19.0,2
0.35000000000000003,112.0,20419.0,0.6438746438746439,19.0,2
0.4,100.0,18239.0,0.6438746438746439,19.0,2
0.45,80.0,16267.0,0.6438746438746439,19.0,2
0.5,75.0,14327.0,0.6438746438746439,19.0,2
0.55,71.0,12441.0,0.6467236467236467,19.0,8
0.6000000000000001,67.0,10641.0,0.6467236467236467,19.0,12
0.6500000000000001,64.0,8941.0,0.4757834757834758,19.0,32
0.7000000000000001,57.0,7325.0,0.4301994301994302,19.0,51
0.7500000000000001,50.0,5625.0,0.5042735042735043,19.0,73
0.8,42.0,4237.0,0.28205128205128205,19.0,94
0.8500000000000001,34.0,2965.0,-1.0,19.0,113
0.9000000000000001,25.0,1903.0,-1.0,19.0,159
0.9500000000000001,18.0,1061.0,-1.0,19.0,243
1.0,4.0,401.0,-1.0,19.0,332
