threshold,max assoc,n assocs,accuracy,round,n_clusts
0.6000000000000001,103.0,177549.0,0.29871828407010204,17.0,60
0.6500000000000001,89.0,134035.0,0.29767198535181794,17.0,97
0.7000000000000001,78.0,96219.0,-1.0,17.0,188
0.7500000000000001,67.0,64775.0,-1.0,17.0,336
0.8,55.0,40221.0,-1.0,17.0,634
0.8500000000000001,42.0,22371.0,-1.0,17.0,1267
0.9000000000000001,26.0,11039.0,-1.0,17.0,2338
0.9500000000000001,15.0,5505.0,-1.0,17.0,3358
1.0,3.0,3853.0,-1.0,17.0,3809
0.0,1222.0,2130403.0,0.10175255035312582,18.0,2
0.05,587.0,1340465.0,0.10175255035312582,18.0,2
0.1,450.0,1096005.0,0.10175255035312582,18.0,2
0.15000000000000002,380.0,913949.0,0.10175255035312582,18.0,2
0.2,373.0,774055.0,0.10175255035312582,18.0,2
0.25,361.0,664041.0,0.10175255035312582,18.0,2
0.3,289.0,569555.0,0.10175255035312582,18.0,2
0.35000000000000003,230.0,487531.0,0.10175255035312582,18.0,2
0.4,194.0,414875.0,0.10175255035312582,18.0,2
0.45,169.0,348191.0,0.10175255035312582,18.0,7
0.5,137.0,288029.0,0.20088935391054147,18.0,13
0.55,118.0,233245.0,0.29871828407010204,18.0,33
0.6000000000000001,102.0,183989.0,0.297933560031389,18.0,56
0.6500000000000001,91.0,139611.0,-1.0,18.0,111
0.7000000000000001,78.0,100347.0,-1.0,18.0,183
0.7500000000000001,63.0,68143.0,-1.0,18.0,328
0.8,53.0,42229.0,-1.0,18.0,641
0.8500000000000001,41.0,23679.0,-1.0,18.0,1225
0.9000000000000001,31.0,11445.0,-1.0,18.0,2295
0.9500000000000001,19.0,5581.0,-1.0,18.0,3353
1.0,3.0,3871.0,-1.0,18.0,3804
0.0,1206.0,2018543.0,0.10175255035312582,19.0,2
0.05,598.0,1293583.0,0.10175255035312582,19.0,2
0.1,470.0,1040097.0,0.10175255035312582,19.0,2
0.15000000000000002,374.0,871401.0,0.10175255035312582,19.0,2
0.2,372.0,744085.0,0.10175255035312582,19.0,2
0.25,341.0,642331.0,0.10175255035312582,19.0,2
0.3,304.0,555159.0,0.10175255035312582,19.0,2
0.35000000000000003,245.0,478103.0,0.10175255035312582,19.0,2
0.4,191.0,408331.0,0.10175255035312582,19.0,4
0.45,155.0,344079.0,0.10201412503269683,19.0,8
0.5,132.0,285555.0,0.20062777923097044,19.0,12
0.55,118.0,232623.0,0.29924143342924403,19.0,23
0.6000000000000001,108.0,183795.0,0.298456709390531,19.0,56
0.6500000000000001,90.0,140213.0,-1.0,19.0,111
0.7000000000000001,81.0,102351.0,-1.0,19.0,196
0.7500000000000001,70.0,69977.0,-1.0,19.0,329
0.8,56.0,44137.0,-1.0,19.0,592
0.8500000000000001,43.0,24567.0,-1.0,19.0,1150
0.9000000000000001,28.0,12015.0,-1.0,19.0,2197
0.9500000000000001,17.0,5525.0,-1.0,19.0,3333
1.0,3.0,3859.0,-1.0,19.0,3807
